title,address,area,price,number_bedroom,number_wc,number_floor,direction,entrance,facade,number_parking,id_estate
"Căn góc 3pn đông nam hàng hiếm da cao cấp ecocity việt hưng 2,2 tỷ đã có sổ đỏ","Căn hộ Eco City Việt Hưng, Quận Long Biên, Hà Nội",83,2.24,3,2,6,Đông nam,30,30,4,3927647
"Căn hộ biên hòa universe complex - chiêt khấu khủng mùa dịch 8%, 18% thanh toán","Biên Hòa Universe Complex, TP Biên Hòa, Đồng Nai",69,1.7,2,2,,Đông,,,,3937335
Chiết khấu khủng mùa dịch khi mua căn hộ lavita thuận an,"Nguyễn Thị Minh Khai, Thị Xã Thuận An, Bình Dương",69,1.8,2,2,,,,,,3937329
"Mở bán quỹ căn đợt cuối chỉ 2,2x tỷ/căn sổ đỏ trao tay chung cư lotus sài đồng","Sài Đồng, Quận Long Biên, Hà Nội",86,2.2,3,2,7,Đông nam,,,,3935336
Chiết khấu ngay 560 triệu khi mua căn hộ lavita thuân an trong tháng 7,"Thị Xã Thuận An, Bình Dương",68,1.62,2,2,38,Tây Nam,,,1,3937221
"Căn hộ cao cấp tôi bán cho mọi người,chỉ thanh toán 660tr vào ở.","Huyện Bình Chánh, TP HCM",59,2.2,2,2,20,,16,,2,3937155
Nhỉnh 1 tỷ sở hữu căn hộ chung cư cao cấp tại tòa nhà thủy lợi lê trọng tấ,"Quận Hà Đông, Hà Nội",93,1.85,2,2,,,,,,3908395
"Chung cư flc quang trung 114m 3 ngủ giá 2,15 tỷ","Quận Hà Đông, Hà Nội",114,2.15,3,2,,,,,,3897920
700tr sở hữu chung cư 52m tại kđt xala căn hộ studio toà ct1 view nội khu,"Quận Hà Đông, Hà Nội",52,0.7,1,1,4,,,,,3928125
Chung cư unimax 210 quang trung hà đông dt sàn 106m 3 ngủ giá chỉ 2 tỷ,"Quận Hà Đông, Hà Nội",106,2,3,2,27,,,,,3935313
Chung cư bộ tư lệnh biên phòng - giá rẻ - ở sướng dt sàn 79.2m giá 2.22 tỷ,"Quận Cầu Giấy, Hà Nội",80,2.22,2,2,4,,,,,3936416
Chủ cần bán gấp chung cư ct1 trung văn dt sàn 93m 2.75 tỷ,"Quận Nam Từ Liêm, Hà Nội",93,2.75,3,2,3,,,,,3936032
Chỉ 850tr sở hữu chung cư 52m tầng 24 tại kdt xala,"KĐT Ba la, Quận Hà Đông, Hà Nội",52,0.85,1,1,24,,,,,3932527
Chung cư cao cấp le capitole thái thịnh 2 ngủ giá nhỉnh 3 tỷ,"Quận Đống Đa, Hà Nội",85,3.8,2,2,12,,,,,3936715
Quỹ căn chung cư 2pn đẹp trung tâm quận hà đông,"Chung cư BID Residence, Quận Hà Đông, Hà Nội",82,2.43,2,2,41,Đông nam,,,4,3937092
Imperia smart city - mua nhà sang trúng nhà,"Vinhomes Smart City, Quận Nam Từ Liêm, Hà Nội",43,1.4,4,1,10,,12,6,,3937087
Sở hữu chung cư cao cấp khu vực phạm văn đồng dự kiến chỉ từ 35tr/m2,"Đường Phạm Văn Đồng, Quận Bắc Từ Liêm, Hà Nội",67,2.5,,,,,,,,3937083
Chỉ 139tr sở hữu ngay căn hộ sát biển kỳ co quy nhơn chuẩn nhật bản,"Takashi Ocean Suite, Thành Phố Quy Nhơn, Bình Định",35,1.4,1,1,,Đông nam,,,,3937017
Căn hộ bid residence văn khê - hà đông chỉ 23.4 triệu/m2,"Chung cư BID Residence, Quận Hà Đông, Hà Nội",102.4,2.4,3,2,,,,,,3936338
"Căn hộ bình dương chỉ 1,2tỷ/căn, chỉ thanh toán 30% cho đến khi nhận nhà","Xã Bình Hoà, Thị Xã Thuận An, Bình Dương",52,1.2,2,2,,,,,1,3886276
"Căn hộ xanh parkview ngay tttp thuận an, chỉ với 100triệu sở hữu ngay căn hộ 2pn","Xã Bình Hoà, Thị Xã Thuận An, Bình Dương",54,1.2,2,2,23,,32,,1,3796889
"0385696686chính chủ bán căn 56m2 chung cư c37 bắc hà (phố xinh), 17 tố hữu","Dự án C37 Bộ Công An, Quận Nam Từ Liêm, Hà Nội",56,Thỏa thuận,,,,Tây bắc,,,,3806208
"Cần tiền muốn bán nhanh căn hộ 56,5m2 chung cư c37 bắc hà tower, 17 tố hữu,","Tố Hữu, Quận Nam Từ Liêm, Hà Nội",56,1.8,,,,Đông nam,,,,3873935
"* 0936461086 căn hộ 115m2 góc, tôi bán có 2ty65 - chung cư c37 bắc hà tower (ph","Dự án C37 Bộ Công An, Quận Nam Từ Liêm, Hà Nội",115,2.64,,,,Đông nam,,,,3930603
"Cần tiền bán nhanh căn hộ 56,5m2, sửa dc 2 pn, chỉ 1tỷ560 chung cư c37 bắc hà to","Dự án C37 Bộ Công An, Quận Nam Từ Liêm, Hà Nội",56,Thỏa thuận,,,,Đông nam,,,,3926834
"*0385696686tôi bán nhanh 56,5m, giá 1ty560 chung cư c37 bắc hà tower, 17 tố hữ","Dự án C37 Bộ Công An, Quận Nam Từ Liêm, Hà Nội",56,1.56,,,,Đông nam,,,,3925319
"Cần tiền bán căn 1 ngủ sửa đc 2pn, 56,5m2 chung cư c37 bắc hà - 17 tố hữu, trung","Dự án C37 Bộ Công An, Quận Nam Từ Liêm, Hà Nội",56,1610,,,,Đông nam,,,,3920243
"* 0936461086 tôi bán nhanh 56,5m2, chung cư c37 bắc hà tower, 17 tố hữu","Quận Nam Từ Liêm, Hà Nội",56.5,0.08814,,,,Đông nam,,,,3925881
"Bán căn hộ cao cấp giá chỉ 2,2 tỷ/ căn nagy trung tâm bình dương lavita thuận an","Đường Nguyễn Thị Minh Khai, Thị Xã Thuận An, Bình Dương",70,2.2,2,2,33,Đông nam,32,,3,3934393
♻️ ♻️căn hộ ecolife riverside phong cách sống mới ở quy nhơn đang bàn giao,"EcoLife Riverside, Thành Phố Quy Nhơn, Bình Định",60,1200,,,,,35,,,3936849
"Chiết khấu khủng tháng 7, căn hộ lavita thuận an 2pn giá chỉ từ 1tỷ6","Thị Xã Thuận An, Bình Dương",71,1.6,2,2,,Đông nam,,,1,3936833
Căn hộ nghỉ dưỡng the sang residence 105m² 3 pn,"The Sang Residence, Quận Ngũ Hành Sơn, Đà Nẵng",105.5,1.07,3,4,29,,10,10,,3936733
"Căn hộ biên hòa universe complex, chiết khấu lên đến 8%, thanh toán vượt ck 18%","Biên Hòa Universe Complex, TP Biên Hòa, Đồng Nai",69,1.7,2,2,,,,,,3936723
"Ưu đãi khủng trong tháng 7 , ck 8% , thanh toán vượt 18%... khi mua ch lavita","Xã Thuận Giao, Thị Xã Thuận An, Bình Dương",41,1.9,1,1,,Đông nam,,,,3936726
"56m2 giá 1.4 tỷ được 2pn, ban công 360 tuyệt đẹp, view sông sài gòn. có trả góp","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",56,1.4,2,1,24,Đông nam,200,30,4,3936699
"2pn 52m2 tầng 6, view đẹp nội thất đầy đủ, tặng khoá từ, view phoá hoa landmark","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",52,1.3,2,1,24,Đông bắc,200,30,4,3931080
Dưới 1 tỷ 100 mua ngay căn hộ 2pn: vista sài gòn riverside. 48m2,"THẠNH LỘC, Quận 12, TP HCM",48,1.2,2,2,24,Đông nam,30,100,4,3443013
Mặt sông thoáng mát nhận nhà tháng 9/2021 thanh toán 500 triệu sở hữu ngay,"Thị trấn Lái Thiêu, Thị Xã Thuận An, Bình Dương",52,1.3,2,1,24,Đông bắc,200,30,4,3817906
"Nhà mới cần bán gấp 2pn 60m2 giá 1.4 tỷ tl, view sông sài gòn, vị trí trung tâm","HÀ HUY GIÁP, Quận 12, TP HCM",60,1.49,2,2,24,Đông bắc,30,200,4,3871328
2pn 60m2 còn 1 căn duy nhất giá chỉ 1 tỷ 500. trả trước 500 triệu,"Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",60,1.5,2,2,24,Đông bắc,200,30,4,3875185
"Căn hộ 2pn 60m2 giá 1tỷ 49 ở liền 2021 giáp quận 12, gần cầu phú long 0943910909","THẠNH LỘC, Quận 12, TP HCM",60,1.49,2,2,24,Đông bắc,30,200,4,3876078
"1pn 40m2 view đông bắc, kđt hồ gươm xanh, giá chỉ 1 tỷ, nhà mới, nội thất cơ bản","Chung cư Eden Riverside, Thị Xã Thuận An, Bình Dương",40,1,1,1,24,Đông bắc,200,30,4,3929575
"Căn hộ 2pn, dt 55.64m2 hướng bắc view sông sài gòn tầng 14 giá 1 tỷ 400 bao thuế","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",56,1.4,2,1,24,Đông bắc,,200,4,3928244
"Căn 2pn giá 1 tỷ 3 trả trước 400 triệu nhận nhà ở ngay 2021, view đông nam","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",52,1.3,2,1,24,Đông nam,30,200,4,3906952
Căn hộ ở liền 2021 vista riverside phú long hà huy giáp nối dài có 3 mặt sông sg,"HÀ HUY GIÁP, Quận 12, TP HCM",40,1,2,1,24,Đông bắc,200,30,4,3860204
Bán gấp chung cư 3 ngủ vinhomes royal city 72 nguyễn trãi,"Quận Thanh Xuân, Hà Nội",131,6,,2,,Đông nam,20,,,3936562
"2 pn tầng cao 52m2, thiết kế vuông vức, nội thất cơ bản, giá chỉ 1.3 tỷ, ở liền","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",52,1.3,2,1,24,Đông bắc,30,200,4,3933980
Bán gấp giá rẻ căn hộ 1 phòng ngủ 44m2 view thành phố tầng 15 nhà mới ở liền,"Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",44,1,1,1,24,Đông nam,30,200,4,3870105
Về hà nội bán gấp căn hộ thuận an 56m2 giá 1 tỷ 310tr 2pn tầng 23 view sông sg,"Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",56,1.3,2,1,24,Đông nam,30,200,4,3888725
"48m2 bàn giao 1pn có thể tự ngăn thành 2pn, chi phí thấp, có sẵn nội thất","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",48,1.2,2,1,24,Đông bắc,30,200,4,3930574
"40m2 thiết kế 1pn 1wc, giá 1 tỷ 080 có nội thất, tầng 15 hướng đông nam, trả góp","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",40,1,1,1,24,Đông bắc,30,200,4,3927327
Căn hộ sắp cất nóc vista riverside phú long giá từ 1ty3/căn 2 phòng ngủ 52m2,"Phường Lái Thiêu, Thị Xã Thuận An, Bình Dương",52,1.3,2,1,24,Đông bắc,30,200,4,3860027
"Căn hộ vista riverside saigon bàn giao 2021, trả trước 400 triệu sở hữu ngay","THẠNH LỘC, Quận 12, TP HCM",40,1,1,1,24,Tây bắc,30,200,4,3859130
Lập thành phố thủ đức thuận an hưởng lợi căn hộ 2 phòng ngủ chỉ 1.3 tỷ/căn,"Phường Lái Thiêu, Thị Xã Thuận An, Bình Dương",52,1.3,2,1,24,Đông bắc,30,200,4,3799130
"Khu căn hộ cao cấp vista riverside, đầu tư bởi cmc group","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",44,1,2,2,24,Đông,30,200,4,3151462
Giá tốt mùa dịch - chỉ 1ty1 căn 2pn diện tích 52m2 có 3 mặt tiền sông sài gòn,"HÀ HUY GIÁP, Quận 12, TP HCM",52,1.3,2,2,24,Đông nam,30,200,4,3559554
"Hot - nhận nhà sớm đầu năm 2021, lke quận 12, sát sông sài gòn. liên hệ ngay","HÀ HUY GIÁP, Quận 12, TP HCM",48,1.2,2,2,24,Đông nam,100,30,4,3524114
"Căn hộ bình dương pháp lý shr, đã xây xong đang hoàn thiện, giao nhà 2021","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",44,1,2,1,24,Đông nam,30,200,4,3721561
"Căn hộ 1 1 giá chỉ 1.2 tỷ, gần chợ lái thiêu, tp. thuận an, hỗ trợ trả góp 70%","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",48,1.2,2,1,24,Đông bắc,30,200,,3936349
"Lavita thuận an chỉ thanh toán 30% cho đến khi nhận nhà , chiết khấu 5%","Thị Xã Thuận An, Bình Dương",71,1.9,2,2,24,Đông bắc,,,1,3936343
"Bán căn hộ chung cư tòa ct21-2 kđt việt hưng 63m2, 3 ngủ 2 vệ sinh, gía 1.3 tỷ","Quận Long Biên, Hà Nội",63,1.3,3,2,,,,,,3934716
Mở bán chung cư ct1 hoàng quốc việt - bắc từ liêm,"Quận Bắc Từ Liêm, Hà Nội",48,0.65,2,1,8,Đông,3,3,,3911043
"Chung cư quận tây hồ sắp bàn giao 2 tỷ căn góc 2 pn, vay ls 0% đã có sổ đỏ tổng","Chung cư Tây Hồ RiverView, Quận Tây Hồ, Hà Nội",62,2.07,2,2,12,Đông nam,,,,3925034
Chuyển nơi làm việc cần bán gấp căn 12-05 tây hồ riverview giá rẻ,"Chung cư Tây Hồ RiverView, Quận Tây Hồ, Hà Nội",72,2.25,2,2,,Đông bắc,,,,3922141
"Cho thuê cc khu vực nguyễn tuân, lê văn lương,nhất từ (8 - 13 triệu), vào ở ngay","Chung cư 90 Nguyễn Tuân, Quận Thanh Xuân, Hà Nội",70,0.56,2,2,,,,,,3936222
Chung cư housinco 300 nguyễn xiển giá chỉ từ 2tỷ1 hướng đông nam view công viên chu văn an,"Tân Triều, Huyện Thanh Trì, Hà Nội",62,2.1,2,1,,Đông nam,30,,4,3936218
Chỉ 1.05 tỷ sở hữu căn chung cư 60m tầng 6 tại trung văn,"Quận Nam Từ Liêm, Hà Nội",60,0.063,2,1,6,,,,,3936217
Legacy central - căn hộ thương mại tại thuận an - bình dương. chỉ với 270 triệu,"Thị Xã Thuận An, Bình Dương",40,0.839,2,1,,,,,4,3936205
"Thanh toán 380 triệu có ngay căn hộ ở liền dt 40m2, hỗ trợ góp 700, tầng cao","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",40,1,1,1,24,Đông bắc,200,30,4,3936172
Cần tiền đáo hạn ngân hàng bán lỗ 100tr căn 2pn dự án grand center quy nhơn,"Grand Center, Thành Phố Quy Nhơn, Bình Định",69.7,2.3,2,2,33,Đông nam,32,32,4,3936123
Căn hộ ccmn 60m đình thôn giá nhỉnh 1 tỷ,"Quận Nam Từ Liêm, Hà Nội",60,1.5,2,2,7,,,,,3936108
Tecco home thức mở bán từ cđt. giá chỉ 23tr/m2. ck ngay 110tr sau khi cọc.,"Tecco Home, Thị Xã Thuận An, Bình Dương",60,1,2,2,22,Tây bắc,743,4,2,3936066
Chỉ cần đặt chỗ 100 triệu có ngay cơ hội sở hữu căn hộ chung cư cao cấp tại phạm,"The Jade Orchid Garden, Quận Bắc Từ Liêm, Hà Nội",67,25,,,,,,,,3936015
Căn hộ 34m2 1pn nơ trang long q.bình thạnh - tp. hcm,"Quận Bình Thạnh, TP HCM",34,0.36,1,1,5,,,,,3935987
"Mở bán căn hộ resort lavita thuận an - bình dương, chiết khấu 18%","Anderson Park, Thị Xã Thuận An, Bình Dương",73,2,2,2,33,Đông nam,,,1,3935945
"Mở bán căn hộ resort lavita thuận an - bình dương, chiết khấu 18%","Anderson Park, Thị Xã Thuận An, Bình Dương",73,2,2,2,33,Đông nam,,,1,3935945
"Bán căn hộ tầng 3 chung cư, về ở ngay. lh: 0976.244.376","Xã An Đồng, Huyện An Dương , Hải Phòng",63,0.795,2,2,3,Đông,12,,4,3935849
"Bán gấp ch ven sông sg tầng 15 chỉ 1080 tỷ tt 400tr sở hữu, bàn giao10/2021","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",43,1.08,1,1,15,Đông nam,32,200,4,3802430
"Căn góc view sông 56m2 tt 490tr nhận nhà ở liền, cách giga phạm văn đồng 20p","Chung cư Eden Riverside, Thị Xã Thuận An, Bình Dương",56,1.45,2,1,16,Tây Nam,32,200,4,3887063
"Chỉ 1,390 tỷ (vat) view sông sg cầu phú long q12, 10/2021 nhận nhà, ht vay 70%","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",48,1.39,2,1,15,Tây bắc,32,200,4,3879392
"Lộ diện ch dưới 1 tỷ ngay trung tâm bình dương, trợ vay ls 0%, miễn gốc lãi","Legacy Central, Thị Xã Thuận An, Bình Dương",33,0.88,1,1,24,Tây Nam,32,200,4,3877758
"Ch view sông 59m2 ngay cầu phú long q12 tt 450tr sang tên ngay, 10/2021 nhận nhà","Quận Thủ Đức, TP HCM",59,1.48,2,2,12,Đông nam,32,200,4,3898261
Bán căn 52m2 shr gần phú long q12 view sông sg tt 490tr sở hữu t10/2021 nhận nhà,"Quận 12, TP HCM",52,1.39,2,1,15,Tây bắc,32,200,4,3894849
Căn góc 56m2 ban công view sông gía 1 tỷ 45 (vat) tt 420tr công chứng sang tên,"Thị Xã Thuận An, Bình Dương",56,1.45,2,1,16,Tây bắc,32,200,4,3897019
Bán căn 64m2 view sông sg cách shophouse thương mại 1 phút 10/2021 nhận nhà,"Quận 12, TP HCM",64,1.83,2,2,22,Tây Nam,32,200,4,3896929
"Ch lk q12 1pn plus ban công view sông sg giá chỉ 1,2 tỷ vat shr nhận nhà 10/2021","Quận 12, TP HCM",48,1.2,2,1,5,Đông nam,32,200,4,3886487
Chiêt khấu khủng từ 4-18% khi mua căn hộ biên hòa universe complex trong tháng 7,"TP Biên Hòa, Đồng Nai",74,2.29,2,2,,,,,,3935798
Ưu đãi khủng tháng 7 - giảm đến 8% khi mua căn hộ dự án lavita thuan an.,"Thị Xã Thuận An, Bình Dương",74,2.52,2,2,,,,,,3935792
Mở bán quỹ căn lancaster đường láng từ 67tr/m2. chiết khấu 4%. hỗ trợ ls,"Lancaster Luminaire, Quận Đống Đa, Hà Nội",44,3.5,,,,,,,,3935789
Cc 300 nguyễn xiển housinco premium vị trí vàng chuẩn sống sang,"Tân Triều, Huyện Thanh Trì, Hà Nội",62,2.2,2,1,,Đông nam,30,,4,3935782
Chung cư gemek 1 lê trọng tấn căn góc 3 ngủ 91m giá chỉ 1.9 tỷ,"Chung cư Gemek Tower, Huyện Hoài Đức, Hà Nội",91,1.9,3,2,13,Đông nam,,,,3930815
"Căn hộ cao cấp,giá 900 triệu tại thuận an - bình dương,ngân hàng cho vay 70%","Legacy Central, Thị Xã Thuận An, Bình Dương",100,0.9,,,,,,,,3935735
"Bán chung cư cao cấp tại thuận an - bình dương,chỉ 900tr/căn,hỗ trợ vay 70%","Legacy Central, Thị Xã Thuận An, Bình Dương",32,0.9,,,,,,,,3935731
"Cần cho thuê gấp các căn hộ chung cư khu vực thanh xuân giá rẻ, vào ở ngay","Quận Thanh Xuân, Hà Nội",90,Thỏa thuận,2,2,,,,,,3935656
Hot chỉ 255 triệu sở hữu căn hộ tại tp.thuận an—,"Xã Thuận Giao, Thị Xã Thuận An, Bình Dương",42,0.9,1,1,,,,,,3935590
Căn hộ giá 430tr mt nơ trang long q. bình thạnh - tp. hcm,"Quận Bình Thạnh, TP HCM",34,0.43,1,1,,,,,,3935582
"Cần thanh lý hai suất chung cư ngoại giao, cạnh bộ ngoại giao mỹ đình.","Chung cư Anland Lake View, Quận Hà Đông, Hà Nội",74,2.4,2,2,,,40,,,3935021
Sở hữu ngay căn hộ resort lavita thuận an chỉ với 500 triệu,"Thị Xã Thuận An, Bình Dương",71,1.96,2,2,38,Đông nam,,,1,3935569
"Bán 1 số căn hộ chung cư mỹ đình, sổ đỏ chính chủ","KĐT Mỹ Đình I,II, Quận Nam Từ Liêm, Hà Nội",95,2.3,3,2,,Đông nam,,,1,3935544
Chính thức mở bán căn hộ resort mặt tiền quốc lộ 13,"Thị Xã Thuận An, Bình Dương",72,2.3,2,2,,Đông nam,40,,,3904172
"Hưng thịnh gây bão với căn hộ, officetel chuẩn resort lavita thuận an chỉ 1,29tỷ","Anderson Park, Thị Xã Thuận An, Bình Dương",99,3.5,3,2,38,,40,,,3897239
Legacy central căn hộ cao cấp bình dương,"Legacy Central, Thị Xã Thuận An, Bình Dương",33,0.99,1,1,29,,24,12,,3935541
20 suất nội bộ biên hoà universe complex đảm bảo rẻ nhất ck cao tháng 7 tt 1%/th,"Biên Hòa Universe Complex, TP Biên Hòa, Đồng Nai",74,2.4,2,2,18,Đông nam,40,,,3935496
"Ưu đãi khủng tháng 7, căn hộ biên hoà universe complex, tt chỉ 320 triệu, ck 8%,","Biên Hòa Universe Complex, TP Biên Hòa, Đồng Nai",74,2.4,2,2,,Đông nam,,,,3935497
Biên hòa universe complex mua nhà chỉ với 320tr cơ hội nhận ngay xe mazda 3,"Biên Hòa Universe Complex, TP Biên Hòa, Đồng Nai",70,2.3,2,2,18,Đông nam,40,,,3917047
Căn hộ cao cấp kiến trúc tân cổ điển châu âu tại phạm văn đồng,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",67,2.5,,,,,,,,3935531
Căn hộ 914b vcn vĩnh điềm trung - nha trang,"Vĩnh Điềm Trung, Thành Phố Nha Trang, Khánh Hòa",74,0.15,2,2,9,Tây Nam,20,,,3935464
"Căn hộ cao cấp tại tp.thuận an, 2 pn 50m2, 2 block cao 29 tầng","Legacy Central, Thị Xã Thuận An, Bình Dương",50,0.99,2,2,8,,,,4,3935387
"Bán căn hộ trả góp 20 năm, 280triệu / 30%. ưu tiên người dung thu nhập thấp.","Legacy Central, Thị Xã Thuận An, Bình Dương",40,0.839,2,2,9,,16,,4,3935383
Ra mắt 249 căn hộ chung cư cao cấp vimefulland phạm văn đồng,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",67,2.5,,,,,,,,3935360
"Bán căn hộ chung cư tại thuận an - bình dương,giá 900 triệu / căn","Thuận An Central, Thị Xã Thuận An, Bình Dương",32,0.9,,,,,,,,3935344
"Chính chủ bán căn hộ 135 m2 tại toà nhà b1, làng quốc tế thăng long","LQT Thăng Long, Quận Cầu Giấy, Hà Nội",135,Thỏa thuận,,,,,,,,3935331
Bán căn hộ 149.3 m cuối cùng dự án stellar garden 35 lê văn thiêm,"Quận Thanh Xuân, Hà Nội",150,5.5,4,3,,Đông bắc,14,,,3935258
Căn hộ duplex 34m2 1pn nơ trang long q. bình thạnh - tp.hcm,"Quận Bình Thạnh, TP HCM",34,0.3,1,1,5,,,,,3935229
"Cần bán căn hộ metropolis liễu giai, 130m. giá 10,8 tỷ","Vinhomes Metropolis, Quận Ba Đình, Hà Nội",130,10.8,2,2,,,,,,3935219
Nhỉnh 3.2 tỷ sở hữu căn hộ 3 pn ngủ full nội thất cao cấp mặt đường nguyễn xiển,"Housinco Premium, Huyện Thanh Trì, Hà Nội",93.7,3.2,3,2,31,Đông nam,,,1,3935205
Legacy central căn hộ đẳng cấp tại bình dương,"Legacy Central, Thị Xã Thuận An, Bình Dương",42,0.9,1,1,,,,,,3935196
